effect	roi	family	behavior	n	pearson_r	pearson_p	spearman_rho	spearman_p	pearson_q_fdr	spearman_q_fdr
down_minus_passive_FE	expl_hippocampus_R	exploratory_context	passive_acrossrun_slope_z	33	0.15474642510167436	0.3898603079347556	0.10327540106951873	0.5673698669462608	0.610229245662187	0.7983006653275587
down_minus_passive_FE	expl_hypothalamus	exploratory_context	mean_reg_success_z	33	-0.25772250867637225	0.14761451450827257	-0.26537433155080214	0.13554491945481942	0.5910913124582221	0.6024218642436419
down_minus_passive_FE	expl_hypothalamus	exploratory_context	reg_success_z_up	33	-0.13931076801101563	0.4394018014706944	-0.1463903743315508	0.4162660637821015	0.6277168592438492	0.7278861097319954
down_minus_passive_FE	expl_hypothalamus	exploratory_context	reg_success_z_down	33	-0.26824142433938664	0.1312145020121504	-0.2934491978609626	0.09742721476356996	0.5910913124582221	0.6024218642436419
down_minus_passive_FE	expl_hypothalamus	exploratory_context	success_asymmetry_z_up_minus_down	33	0.08889067912281676	0.6227727657779333	0.07219251336898397	0.6897124203111333	0.7368400624243775	0.8899515100788817
down_minus_passive_FE	expl_hypothalamus	exploratory_context	task_separation_rating_z_up_minus_down	33	-0.30079820719762057	0.08894767315366602	-0.27907754010695185	0.11576626243553408	0.5910913124582221	0.6024218642436419
down_minus_passive_FE	expl_hypothalamus	exploratory_context	passive_sensory_slope_z	33	0.20011589771842236	0.2641681571253468	0.11864973262032086	0.5107701271230385	0.610229245662187	0.7566964846267237
down_minus_passive_FE	expl_hypothalamus	exploratory_context	passive_withinrun_slope_z	33	-0.2601559376950245	0.1436944741574463	-0.04946524064171123	0.7845712261751205	0.5910913124582221	0.8966528299144235
down_minus_passive_FE	expl_hypothalamus	exploratory_context	passive_acrossrun_slope_z	33	-0.30057935484853093	0.08919173888374916	-0.2469919786096257	0.16582906793325045	0.5910913124582221	0.603014792484547
down_minus_passive_FE	reg_NAc_L	targeted_regulatory_value	mean_reg_success_z	33	-0.12137668029994536	0.5010329432489762	-0.16243315508021391	0.3664479855237246	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_NAc_L	targeted_regulatory_value	reg_success_z_up	33	-0.2429887287270586	0.1730195230069273	-0.19518716577540107	0.2763555669498004	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_NAc_L	targeted_regulatory_value	reg_success_z_down	33	0.06688651095168235	0.7115069666953816	0.028743315508021394	0.8738392913498084	0.9230360649021166	0.902027655586899
down_minus_passive_FE	reg_NAc_L	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.25301050778102296	0.1554249548918882	-0.14572192513368984	0.41842081934456576	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_NAc_L	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.14240403664204146	0.4292080180055396	-0.16176470588235295	0.3684501845786665	0.8175225043942045	0.8292794971163894
down_minus_passive_FE	reg_NAc_L	targeted_regulatory_value	passive_sensory_slope_z	33	-0.29500030717605863	0.09558827498444535	-0.30347593582887705	0.0860026965064321	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_NAc_L	targeted_regulatory_value	passive_withinrun_slope_z	33	0.22291857002208357	0.21241385883425679	0.10828877005347595	0.5486036459003207	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_NAc_L	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.1610176803902705	0.3706953829372047	0.05581550802139038	0.7576919536696729	0.8087899264084467	0.8950287111040746
down_minus_passive_FE	reg_NAc_R	targeted_regulatory_value	mean_reg_success_z	33	-0.25085182817387247	0.15910098171648368	-0.26370320855614976	0.13811686759192326	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_NAc_R	targeted_regulatory_value	reg_success_z_up	33	-0.18759132865824207	0.29584040718369314	-0.2907754010695187	0.10066010426074985	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_NAc_R	targeted_regulatory_value	reg_success_z_down	33	-0.2044532867044897	0.2537389720391468	-0.1410427807486631	0.43367780657980803	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_NAc_R	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	8.54980634643716e-05	0.9996232307914129	-0.03877005347593583	0.8303834964050092	0.9996232307914129	0.8996976664398864
down_minus_passive_FE	reg_NAc_R	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.27619113702532516	0.11974142836518913	-0.2563502673796792	0.1498590361320026	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_NAc_R	targeted_regulatory_value	passive_sensory_slope_z	33	-0.3310922404116039	0.059819947403440654	-0.4237967914438503	0.013981645191551317	0.7253079374588379	0.26844758767778526
down_minus_passive_FE	reg_NAc_R	targeted_regulatory_value	passive_withinrun_slope_z	33	0.14537754012764897	0.41953338091311493	0.07486631016042782	0.6788204790669589	0.8175225043942045	0.8876868908156917
down_minus_passive_FE	reg_NAc_R	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.18034126845328438	0.31523349747907026	0.2162433155080214	0.2267821191339349	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_PAG_sphere	targeted_regulatory_value	mean_reg_success_z	33	0.1875791799162023	0.2958722541496311	0.13703208556149735	0.44699484440963666	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_PAG_sphere	targeted_regulatory_value	reg_success_z_up	33	0.25155062569876196	0.15790421675672156	0.26270053475935834	0.13967709483795157	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_PAG_sphere	targeted_regulatory_value	reg_success_z_down	33	0.03167238503888593	0.8611014611770393	0.11697860962566847	0.5167833474033252	0.952712604943262	0.8292794971163894
down_minus_passive_FE	reg_PAG_sphere	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	0.18492033769686034	0.30289467689106203	0.16677807486631016	0.3535915778619937	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_PAG_sphere	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.12380029638964474	0.4924580670688908	0.10862299465240642	0.5473630062546808	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_PAG_sphere	targeted_regulatory_value	passive_sensory_slope_z	33	0.17104288693613223	0.3412395475838635	0.1734625668449198	0.3343498183117761	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_PAG_sphere	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.3529518304512921	0.04393186801845488	-0.35193850267379684	0.04458442126328791	0.7029098882952781	0.6114434916108056
down_minus_passive_FE	reg_PAG_sphere	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.15562238598383638	0.38714951911320916	-0.1731283422459893	0.3352963701201831	0.8175225043942045	0.8292794971163894
down_minus_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	mean_reg_success_z	33	0.005776468472734043	0.9745486097671054	-0.0625	0.729696377006099	0.9952836865706609	0.8950287111040746
down_minus_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	reg_success_z_up	33	0.04691736270658775	0.7954267993644828	0.06818181818181819	0.7061649594759432	0.9319297860912106	0.8919978435485598
down_minus_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	reg_success_z_down	33	-0.04169310454133763	0.8178014768561048	-0.15441176470588236	0.3908988526259167	0.9319297860912106	0.8292794971163894
down_minus_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	0.0708121562305471	0.695359602990814	0.05147058823529412	0.7760550005541944	0.918393735030389	0.8950287111040746
down_minus_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.002106822945854639	0.9907159416195068	-0.032754010695187165	0.8564062242139914	0.9996232307914129	0.8996976664398864
down_minus_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	passive_sensory_slope_z	33	0.2426704868560856	0.17360049086234414	0.26871657754010697	0.13050680217858426	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.08923995137481365	0.6214014733694895	-0.1002673796791444	0.5787679823624801	0.88038250313922	0.8292794971163894
down_minus_passive_FE	reg_SMA_preSMA	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.021932553609826277	0.9035728361529152	-0.10160427807486631	0.5736895349853548	0.9638110252297761	0.8292794971163894
down_minus_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	mean_reg_success_z	33	-0.19051751768594577	0.2882331791910575	-0.11831550802139038	0.511969983443831	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	reg_success_z_up	33	-0.205748482192559	0.2506782900457266	-0.18348930481283424	0.30671749914488927	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	reg_success_z_down	33	-0.08635256335215413	0.6327749241313143	-0.11831550802139038	0.511969983443831	0.88038250313922	0.8292794971163894
down_minus_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.10512517355231235	0.5604118030983625	-0.08790106951871658	0.6266648621266663	0.8553953952579976	0.8473215037205628
down_minus_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.1811430334815477	0.3130506994548061	-0.11931818181818182	0.5083746131110635	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	passive_sensory_slope_z	33	-0.17432863850893857	0.33190466076867386	-0.21290106951871657	0.23421810769459153	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	passive_withinrun_slope_z	33	0.08389183588042162	0.6425334740575943	0.034090909090909095	0.8506095583620601	0.8811887644218437	0.8996976664398864
down_minus_passive_FE	reg_anterior_insula_L	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.11641403272852627	0.518822719361578	-0.11363636363636365	0.5289134599467652	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	mean_reg_success_z	33	-0.4053093952690866	0.01928485352987274	-0.49899732620320864	0.003116154959782306	0.7029098882952781	0.11303335475650884
down_minus_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	reg_success_z_up	33	-0.330334823058264	0.06044232812156983	-0.4933155080213904	0.0035322923361409014	0.7253079374588379	0.11303335475650884
down_minus_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	reg_success_z_down	33	-0.30067229996094524	0.08908802326029505	-0.47493315508021394	0.00522437814307872	0.7868179771831818	0.1253850754338893
down_minus_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.04514130813271033	0.8030163786967575	-0.0965909090909091	0.5928361548232959	0.9319297860912106	0.8337803492182934
down_minus_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.39032056207409527	0.024724394266270898	-0.5073529411764707	0.0025814865082201344	0.7029098882952781	0.11303335475650884
down_minus_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	passive_sensory_slope_z	33	-0.1992143363488633	0.266370704496335	-0.38903743315508027	0.02524349192753109	0.7868179771831818	0.40389587084049744
down_minus_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.09698723852094891	0.5913124398966679	-0.13469251336898397	0.4548640229918324	0.8744431822377078	0.8292794971163894
down_minus_passive_FE	reg_anterior_insula_R	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.12794571817347877	0.47796668550368493	0.1627673796791444	0.36544930986990654	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_caudate_L	secondary_subcortical	mean_reg_success_z	33	-0.18703160906119634	0.29730993279802637	-0.17580213903743316	0.327769885770716	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_caudate_L	secondary_subcortical	reg_success_z_up	33	-0.31566104456128585	0.07353699229949076	-0.2469919786096257	0.16582906793325045	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_caudate_L	secondary_subcortical	reg_success_z_down	33	0.039054748434667136	0.8291561801631749	0.043114973262032084	0.8116970583519417	0.8844332588407199	0.8956657195607632
down_minus_passive_FE	reg_caudate_L	secondary_subcortical	success_asymmetry_z_up_minus_down	33	-0.29217816948373715	0.09895403443649572	-0.18482620320855617	0.3031452156624844	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_caudate_L	secondary_subcortical	task_separation_rating_z_up_minus_down	33	-0.2091203794687737	0.24282544921239183	-0.19084224598930483	0.2873967833049059	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_caudate_L	secondary_subcortical	passive_sensory_slope_z	33	-0.12307525562685204	0.49501542854374725	-0.04578877005347594	0.8002475072362791	0.7200224415181778	0.8956657195607632
down_minus_passive_FE	reg_caudate_L	secondary_subcortical	passive_withinrun_slope_z	33	0.09490612804347667	0.5993324124071664	0.09926470588235295	0.5825899413169034	0.7445407485515185	0.847403551006405
down_minus_passive_FE	reg_caudate_L	secondary_subcortical	passive_acrossrun_slope_z	33	-0.10351588408934327	0.5664630510464429	-0.12132352941176472	0.501221832595384	0.7445407485515185	0.8268533558453204
down_minus_passive_FE	reg_caudate_R	secondary_subcortical	mean_reg_success_z	33	-0.22814286324448976	0.20161407141948318	-0.24231283422459893	0.1742550572140458	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_caudate_R	secondary_subcortical	reg_success_z_up	33	-0.2679960325824889	0.13158109751199482	-0.26336898395721925	0.13863551813672886	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_caudate_R	secondary_subcortical	reg_success_z_down	33	-0.07986218946863838	0.6586407092927425	-0.07352941176470588	0.6842586450037624	0.7806112110136207	0.8742140574225901
down_minus_passive_FE	reg_caudate_R	secondary_subcortical	success_asymmetry_z_up_minus_down	33	-0.16181779630210535	0.36829092721530304	-0.08288770053475936	0.6465326241586704	0.5930542004652067	0.8742140574225901
down_minus_passive_FE	reg_caudate_R	secondary_subcortical	task_separation_rating_z_up_minus_down	33	-0.21944935092742757	0.21980114869422535	-0.20487967914438504	0.2527286442903155	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_caudate_R	secondary_subcortical	passive_sensory_slope_z	33	-0.17385286140873105	0.3332465467244159	-0.11697860962566847	0.5167833474033252	0.5930542004652067	0.8268533558453204
down_minus_passive_FE	reg_caudate_R	secondary_subcortical	passive_withinrun_slope_z	33	0.09933646797825212	0.582316029242765	0.022727272727272728	0.9000959400442231	0.7445407485515185	0.9291312929488754
down_minus_passive_FE	reg_caudate_R	secondary_subcortical	passive_acrossrun_slope_z	33	0.16102980585819376	0.3706588752907542	0.2125668449197861	0.23497063091173914	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	mean_reg_success_z	33	0.3724382299895805	0.03280493261947813	0.2907754010695187	0.10066010426074985	0.7029098882952781	0.7193233734336125
down_minus_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	reg_success_z_up	33	0.10487428593690867	0.5613532281380609	0.21122994652406418	0.23799698630972407	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	reg_success_z_down	33	0.49269637933452387	0.003580413483388906	0.29244652406417115	0.09863017217525316	0.343719694405335	0.7193233734336125
down_minus_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.2887878458981264	0.10311542922046817	-0.049799465240641716	0.7831501222160653	0.7868179771831818	0.8950287111040746
down_minus_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.35520192012671975	0.042510266351872446	0.28810160427807485	0.10397360426948142	0.7029098882952781	0.7193233734336125
down_minus_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	passive_sensory_slope_z	33	0.013115687120956248	0.9422503706116967	0.10060160427807488	0.5774964897113983	0.9832177780295965	0.8292794971163894
down_minus_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	passive_withinrun_slope_z	33	0.17960733141457105	0.3172399463238745	0.031751336898395724	0.8607585785241871	0.7868179771831818	0.8996976664398864
down_minus_passive_FE	reg_dlPFC_IFJ_L	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.04672718681626738	0.7962386081742597	-0.13770053475935828	0.44476011125125836	0.9319297860912106	0.8292794971163894
down_minus_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	mean_reg_success_z	33	-0.039985578438378355	0.8251461647682593	-0.07586898395721926	0.6747522433605396	0.9319297860912106	0.8876868908156917
down_minus_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	reg_success_z_up	33	0.04253341212357685	0.8141925441981284	-0.03141711229946524	0.8622102636715578	0.9319297860912106	0.8996976664398864
down_minus_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	reg_success_z_down	33	-0.1114927108446527	0.5367652897402065	-0.10294117647058824	0.5686312610734869	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	0.12042983217967254	0.5044032451641695	0.16243315508021391	0.3664479855237246	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	-0.04898540824307508	0.7866126395610755	-0.1002673796791444	0.5787679823624801	0.9319297860912106	0.8292794971163894
down_minus_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	passive_sensory_slope_z	33	-0.11176731607387037	0.5357563552483041	-0.0023395721925133692	0.9896903457319353	0.8553953952579976	0.9896903457319353
down_minus_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.15126118279111694	0.40075404063999326	-0.27038770053475936	0.12804016152888492	0.8175225043942045	0.7193233734336125
down_minus_passive_FE	reg_dlPFC_IFJ_R	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.23689240499515546	0.18439062941324286	-0.2606951871657754	0.1428361607556724	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_mOFC	targeted_regulatory_value	mean_reg_success_z	33	0.07007989835960456	0.6983619026793583	0.08923796791443851	0.6214092571939174	0.918393735030389	0.8473215037205628
down_minus_passive_FE	reg_mOFC	targeted_regulatory_value	reg_success_z_up	33	-0.08752479267382214	0.6281473489069177	-0.019385026737967916	0.9147298093091305	0.88038250313922	0.9341921456774099
down_minus_passive_FE	reg_mOFC	targeted_regulatory_value	reg_success_z_down	33	0.20954381379408865	0.241851063937751	0.23362299465240643	0.19070087012477865	0.7868179771831818	0.7959688492164674
down_minus_passive_FE	reg_mOFC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.23264590821741996	0.19261571002887404	-0.27139037433155083	0.12657681309236102	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_mOFC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.05265407862899114	0.7710409194483666	0.06049465240641711	0.7380609923298289	0.9319297860912106	0.8950287111040746
down_minus_passive_FE	reg_mOFC	targeted_regulatory_value	passive_sensory_slope_z	33	-0.1703714889608883	0.34316646817640295	-0.1233288770053476	0.49412008966351806	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_mOFC	targeted_regulatory_value	passive_withinrun_slope_z	33	0.13089778561255014	0.46778381275544817	0.14371657754010697	0.4249224051589565	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_mOFC	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.015370837567058274	0.932341723872089	0.05949197860962566	0.742254450552122	0.9832177780295965	0.8950287111040746
down_minus_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	mean_reg_success_z	33	0.0595416456938033	0.7420465566782716	0.034759358288770054	0.8477140817369522	0.9319297860912106	0.8996976664398864
down_minus_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	reg_success_z_up	33	-0.0967899006448276	0.5920709046401147	-0.05447860962566846	0.7633288007476038	0.8744431822377078	0.8950287111040746
down_minus_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	reg_success_z_down	33	0.2024627925334228	0.25849073503936204	0.12633689839572193	0.48356425151950666	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.23494377221839005	0.18813371443980842	-0.17279411764705885	0.33624456078509823	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.050354573099462924	0.7807913564399713	0.03643048128342246	0.8404840126193108	0.9319297860912106	0.8996976664398864
down_minus_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	passive_sensory_slope_z	33	-0.14227677705171193	0.42962480268072795	-0.14939839572192515	0.4066470435736812	0.8175225043942045	0.8292794971163894
down_minus_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	passive_withinrun_slope_z	33	0.18467357617710425	0.303551710442596	0.23897058823529416	0.18045677272738112	0.7868179771831818	0.7874477355376631
down_minus_passive_FE	reg_pgACC_rACC	targeted_regulatory_value	passive_acrossrun_slope_z	33	0.1124283554848301	0.5333313429936124	0.05046791443850268	0.7803099810395576	0.8553953952579976	0.8950287111040746
down_minus_passive_FE	reg_putamen_L	secondary_subcortical	mean_reg_success_z	33	-0.1724236672489243	0.33729743784083144	-0.3114973262032086	0.07762768908917983	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_putamen_L	secondary_subcortical	reg_success_z_up	33	-0.09345830366754398	0.6049393581981088	-0.17981283422459893	0.3166773387949127	0.7445407485515185	0.655539771541432
down_minus_passive_FE	reg_putamen_L	secondary_subcortical	reg_success_z_down	33	-0.1791828622048812	0.3184039919217777	-0.2891042780748663	0.10272152506031645	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_putamen_L	secondary_subcortical	success_asymmetry_z_up_minus_down	33	0.05904572769729479	0.7441231445338696	0.10360962566844921	0.566109748438977	0.8211014008649596	0.847403551006405
down_minus_passive_FE	reg_putamen_L	secondary_subcortical	task_separation_rating_z_up_minus_down	33	-0.17005376202439268	0.3440806475000608	-0.2934491978609626	0.09742721476356996	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_putamen_L	secondary_subcortical	passive_sensory_slope_z	33	-0.1296592107836665	0.4720421809688518	-0.07787433155080214	0.6666429225381993	0.7193023710001551	0.8742140574225901
down_minus_passive_FE	reg_putamen_L	secondary_subcortical	passive_withinrun_slope_z	33	-0.2753932390340496	0.12085801529092519	-0.13669786096256686	0.44811448366069073	0.5930542004652067	0.7966479709523391
down_minus_passive_FE	reg_putamen_L	secondary_subcortical	passive_acrossrun_slope_z	33	-0.0639317236222768	0.7237430256461471	-0.06717914438502674	0.7102989216558544	0.8211014008649596	0.8742140574225901
down_minus_passive_FE	reg_putamen_R	secondary_subcortical	mean_reg_success_z	33	-0.28258875640970826	0.11106452763455665	-0.2757352941176471	0.12037839527912197	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_putamen_R	secondary_subcortical	reg_success_z_up	33	-0.20226411743745334	0.2589682141098448	-0.20220588235294118	0.25910828144541664	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_putamen_R	secondary_subcortical	reg_success_z_down	33	-0.24018968030642573	0.17817688702860768	-0.2309491978609626	0.19597266517705586	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_putamen_R	secondary_subcortical	success_asymmetry_z_up_minus_down	33	0.01515867958502499	0.9332734987066083	0.029077540106951877	0.8723841943214823	0.9572567307609551	0.9291312929488754
down_minus_passive_FE	reg_putamen_R	secondary_subcortical	task_separation_rating_z_up_minus_down	33	-0.26494221689766284	0.13620657040153938	-0.22660427807486633	0.20475431290313792	0.5930542004652067	0.655539771541432
down_minus_passive_FE	reg_putamen_R	secondary_subcortical	passive_sensory_slope_z	33	0.16831367007027093	0.3491134918317433	0.16677807486631016	0.3535915778619937	0.5930542004652067	0.6655841465637529
down_minus_passive_FE	reg_putamen_R	secondary_subcortical	passive_withinrun_slope_z	33	-0.22020951330092492	0.2181676780039474	-0.0006684491978609625	0.997054312927772	0.5930542004652067	0.997054312927772
down_minus_passive_FE	reg_putamen_R	secondary_subcortical	passive_acrossrun_slope_z	33	0.009703898110508702	0.9572567307609551	0.04779411764705883	0.7916869072056375	0.9572567307609551	0.8956657195607632
down_minus_passive_FE	reg_vmPFC	targeted_regulatory_value	mean_reg_success_z	33	0.1891150416816699	0.2918634094085031	0.18883689839572196	0.2925868224174906	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_vmPFC	targeted_regulatory_value	reg_success_z_up	33	0.07766843681432514	0.6674738447707906	0.11631016042780751	0.5191983581800304	0.9024998464506464	0.8292794971163894
down_minus_passive_FE	reg_vmPFC	targeted_regulatory_value	reg_success_z_down	33	0.2235832852565508	0.21101812958010782	0.2459893048128342	0.1676096232885519	0.7868179771831818	0.7662154207476658
down_minus_passive_FE	reg_vmPFC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.1060506260439901	0.5569454593769091	-0.12232620320855615	0.4976645500887904	0.8553953952579976	0.8292794971163894
down_minus_passive_FE	reg_vmPFC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.1700009079546549	0.34423286501764205	0.1607620320855615	0.3714655888832621	0.7868179771831818	0.8292794971163894
down_minus_passive_FE	reg_vmPFC	targeted_regulatory_value	passive_sensory_slope_z	33	-0.09233481942932653	0.6093055797417734	-0.10995989304812835	0.5424136858461404	0.88038250313922	0.8292794971163894
down_minus_passive_FE	reg_vmPFC	targeted_regulatory_value	passive_withinrun_slope_z	33	-0.03114423972416235	0.8633957982298313	0.06918449197860962	0.7020392231895696	0.952712604943262	0.8919978435485598
down_minus_passive_FE	reg_vmPFC	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.023396024924492546	0.8971715580453207	0.007018716577540108	0.9690775819028417	0.9638110252297761	0.9792783985544504
down_minus_passive_FE	reg_vmPFC_mOFC	targeted_regulatory_value	mean_reg_success_z	33	0.16229966644632748	0.3668473062899474	0.16544117647058826	0.35751819232230664	0.8087899264084467	0.8292794971163894
down_minus_passive_FE	reg_vmPFC_mOFC	targeted_regulatory_value	reg_success_z_up	33	0.009928295682773609	0.9562692458677257	0.07352941176470588	0.6842586450037624	0.9871166408957168	0.8876868908156917
down_minus_passive_FE	reg_vmPFC_mOFC	targeted_regulatory_value	reg_success_z_down	33	0.25367288281523553	0.15430938078596335	0.28810160427807485	0.10397360426948142	0.7868179771831818	0.7193233734336125
down_minus_passive_FE	reg_vmPFC_mOFC	targeted_regulatory_value	success_asymmetry_z_up_minus_down	33	-0.18531641181148045	0.30184196065908203	-0.22794117647058826	0.20202380018198193	0.7868179771831818	0.8080952007279277
down_minus_passive_FE	reg_vmPFC_mOFC	targeted_regulatory_value	task_separation_rating_z_up_minus_down	33	0.1408512281967146	0.43430883045942115	0.13135026737967917	0.46623318914674183	0.8175225043942045	0.8292794971163894
down_minus_passive_FE	reg_vmPFC_mOFC	targeted_regulatory_value	passive_sensory_slope_z	33	-0.14565067921870192	0.4186508490478787	-0.09491978609625669	0.5992796260006483	0.8175225043942045	0.8337803492182934
down_minus_passive_FE	reg_vmPFC_mOFC	targeted_regulatory_value	passive_withinrun_slope_z	33	0.04274499242306368	0.813284441745811	0.11931818181818182	0.5083746131110635	0.9319297860912106	0.8292794971163894
down_minus_passive_FE	reg_vmPFC_mOFC	targeted_regulatory_value	passive_acrossrun_slope_z	33	-0.023346981866471904	0.8973859734586087	-0.0357620320855615	0.8433745394626119	0.9638110252297761	0.8996976664398864
