comparison	n	r	p	spearman_rho	spearman_p	modality	target	family	quantity	behavior_variable	q_fdr_behavior_corr
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~reg_success_z_down	33	-0.09485463724033318	0.599531434946162	-0.25066844919786097	0.15941611541532075	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	reg_success_z_down	0.9150742954441421
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~reg_success_z_up	33	-0.12319325668359181	0.4945987565522421	0.016042780748663103	0.929391209708627	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	reg_success_z_up	0.8900051989984568
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~temperature_raw_down	33	-0.3034133232562091	0.08607069198849718	-0.2970442628930023	0.09320551954021852	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	temperature_raw_down	0.5506517109811917
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~temperature_raw_up	33	0.10321331650005967	0.5676040833931612	0.1299568650156885	0.4710169605991187	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	temperature_raw_up	0.9150742954441421
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~temperature_z_subject_down	33	-0.3116430063535082	0.07748165235287596	-0.1255039073089386	0.4864757061761368	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	temperature_z_subject_down	0.5286983337019772
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~temperature_z_subject_up	33	0.1365923880634949	0.44846812782062595	0.12069591608549916	0.5034549739010563	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	temperature_z_subject_up	0.8900051989984568
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~passive_mean_rating_z	33	0.06388651626355442	0.723930764943309	-0.030080213903743314	0.8680213839757225	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	passive_mean_rating_z	0.9162038426446425
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~passive_mean_rating_raw	33	0.3802217471581556	0.029057397056961653	0.36397058823529416	0.037319043676532423	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	passive_mean_rating_raw	0.3064234598734138
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~passive_sensory_slope_z	33	-0.26392366587831	0.1377755402402759	-0.21791443850267384	0.2231248178773673	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	passive_sensory_slope_z	0.6659151111613336
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~passive_withinrun_slope_z	33	0.2938992501142056	0.09689090342861069	0.2697192513368984	0.12902264915368578	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	passive_withinrun_slope_z	0.561967239885942
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~passive_acrossrun_slope_z	33	0.18128752319301727	0.31265833608234	0.10494652406417114	0.5610820888748043	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	passive_acrossrun_slope_z	0.8873600011183964
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~success_asymmetry_z_up_minus_down	33	-0.030017791923816404	0.8682928828517912	0.14037433155080214	0.43588204030405986	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	success_asymmetry_z_up_minus_down	0.9184605798833498
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~success_asymmetry_raw_up_minus_down	33	-0.04570143954551506	0.8006208378087266	0.1019385026737968	0.572423067803052	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	success_asymmetry_raw_up_minus_down	0.9184605798833498
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~mean_reg_success_z	33	-0.14055238293988193	0.43529431064120633	-0.08589572192513369	0.634582103550744	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	mean_reg_success_z	0.8900051989984568
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~mean_reg_success_raw	33	-0.20381316179219525	0.25526074607444604	-0.1751336898395722	0.3296416598719488	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	mean_reg_success_raw	0.8873600011183964
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~task_separation_prediction_error_z_up_minus_down	33	-0.14055238293988195	0.43529431064120633	-0.08589572192513369	0.634582103550744	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	task_separation_prediction_error_z_up_minus_down	0.8900051989984568
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~task_separation_rating_z_up_minus_down	33	-0.04591408788914263	0.7997118598450499	-0.004010695187165776	0.9823272134277938	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	task_separation_rating_z_up_minus_down	0.9184605798833498
EC_lite_directed_lagged:NAc_to_vmPFC_value:ec_up~task_separation_rating_raw_up_minus_down	33	-0.12330600763239884	0.49420078974800197	-0.0838903743315508	0.642539287821468	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	ec_up	task_separation_rating_raw_up_minus_down	0.8900051989984568
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~up_first	33	0.35658232998664396	0.041656586822613736	0.3247595264191645	0.06518200814823069	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	up_first	0.4953563408030825
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~prediction_error_raw_down	33	0.026749143135157576	0.8825294949127749	0.16209893048128343	0.3674482773926785	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	prediction_error_raw_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~prediction_error_raw_up	33	-0.027168115600742747	0.880702546787508	0.02974598930481283	0.869475236028857	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	prediction_error_raw_up	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~prediction_error_z_down	33	-0.004408898734787191	0.9805728782244122	0.15942513368983957	0.3755086858721369	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	prediction_error_z_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~prediction_error_z_up	33	0.02970283203360162	0.8696629976226655	0.03643048128342246	0.8404840126193108	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	prediction_error_z_up	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~rating_raw_down	33	0.4036072300933162	0.019847497168300636	0.32286096256684493	0.06686087642022254	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	rating_raw_down	0.38371827858714563
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~rating_raw_up	33	0.45513026926998845	0.007783415296677554	0.3723262032085562	0.03286161012130781	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	rating_raw_up	0.3009587248048654
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~rating_z_subject_down	33	-0.05374840829083616	0.7664126584779416	0.11998663101604279	0.5059847133181785	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	rating_z_subject_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~rating_z_subject_up	33	0.11651108161028553	0.5184718770724094	0.06417112299465241	0.7227491000021531	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	rating_z_subject_up	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~reg_success_raw_down	33	-0.026749143135157576	0.8825294949127749	-0.16209893048128343	0.3674482773926785	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	reg_success_raw_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~reg_success_raw_up	33	-0.027168115600742747	0.880702546787508	0.02974598930481283	0.869475236028857	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	reg_success_raw_up	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~reg_success_z_down	33	0.004408898734787191	0.9805728782244122	-0.15942513368983957	0.3755086858721369	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	reg_success_z_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~reg_success_z_up	33	0.02970283203360162	0.8696629976226655	0.03643048128342246	0.8404840126193108	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	reg_success_z_up	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~temperature_raw_down	33	0.05898039411509416	0.7443968521171974	0.05569579929243793	0.7581961947014153	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	temperature_raw_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~temperature_raw_up	33	0.22635006998116633	0.20527638596642353	0.259913730031377	0.14408121278083458	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	temperature_raw_up	0.8706262213517576
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~temperature_z_subject_down	33	0.03839480868513838	0.8320017724889729	0.11893483227072969	0.5097477332688672	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	temperature_z_subject_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~temperature_z_subject_up	33	0.2523233192866031	0.15658845809895933	0.23447516076208721	0.1890417510088663	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	temperature_z_subject_up	0.8336653822025026
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~passive_mean_rating_z	33	-0.06404986947548226	0.7232524584802099	-0.10060160427807488	0.5774964897113983	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	passive_mean_rating_z	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~passive_mean_rating_raw	33	0.5253077539590283	0.001694742954793794	0.42580213903743314	0.01348832329622385	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	passive_mean_rating_raw	0.09829509137804006
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~passive_sensory_slope_z	33	-0.020674560761161358	0.9090801253209198	-0.06417112299465241	0.7227491000021531	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	passive_sensory_slope_z	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~passive_withinrun_slope_z	33	0.24729381554057267	0.16529572233325485	0.2553475935828877	0.15151464486591093	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	passive_withinrun_slope_z	0.8336653822025026
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~passive_acrossrun_slope_z	33	0.08530065731967303	0.6369391754492799	0.06885026737967914	0.7034135481112493	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	passive_acrossrun_slope_z	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~success_asymmetry_z_up_minus_down	33	0.021324664356373063	0.9062335421158325	0.12098930481283422	0.5024104320143286	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	success_asymmetry_z_up_minus_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~success_asymmetry_raw_up_minus_down	33	-0.003977505622414999	0.9824734379586295	0.13970588235294118	0.4380924011633607	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	success_asymmetry_raw_up_minus_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~mean_reg_success_z	33	0.022559710065329752	0.9008288772428639	-0.017045454545454548	0.9249901786454771	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	mean_reg_success_z	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~mean_reg_success_raw	33	-0.033967003575855415	0.8511464832010375	-0.06483957219251336	0.7199762261610809	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	mean_reg_success_raw	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~task_separation_prediction_error_z_up_minus_down	33	0.022559710065329742	0.9008288772428649	-0.017045454545454548	0.9249901786454771	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	task_separation_prediction_error_z_up_minus_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~task_separation_rating_z_up_minus_down	33	0.10189820827840765	0.5725756871984754	0.06885026737967914	0.7034135481112493	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	task_separation_rating_z_up_minus_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:regulation_mean_minus_passive~task_separation_rating_raw_up_minus_down	33	0.03527625856855944	0.8454763963514988	-0.013034759358288772	0.9426061165811512	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	regulation_mean_minus_passive	task_separation_rating_raw_up_minus_down	0.9824734379586295
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~up_first	33	0.06859212998965776	0.7044756350581041	0.12098884317576718	0.5024120747087479	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	up_first	0.8540788677233437
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~prediction_error_raw_down	33	0.18405845490229125	0.30519346414421955	0.30280748663101603	0.08673074729667424	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	prediction_error_raw_down	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~prediction_error_raw_up	33	-0.16385590831252259	0.3622079598289509	-0.08121657754010696	0.6532096995488069	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	prediction_error_raw_up	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~prediction_error_z_down	33	0.1664061084254082	0.3546814718035867	0.2720588235294118	0.1256081468243949	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	prediction_error_z_down	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~prediction_error_z_up	33	-0.15078490387597895	0.40225610763239933	-0.08990641711229946	0.6187883027440202	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	prediction_error_z_up	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~rating_raw_down	33	0.0020856744550217347	0.9908091319494621	0.031751336898395724	0.8607585785241871	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	rating_raw_down	0.9927444759430705
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~rating_raw_up	33	-0.18858432459007266	0.2932447233590288	-0.06684491978609626	0.7116787187166578	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	rating_raw_up	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~rating_z_subject_down	33	0.10684637636985586	0.5539728884645914	0.2259358288770054	0.2061290917022299	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	rating_z_subject_down	0.7334237931544062
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~rating_z_subject_up	33	-0.17069522315059799	0.3422365234435781	-0.10427807486631017	0.5635933499586385	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	rating_z_subject_up	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~reg_success_raw_down	33	-0.18405845490229125	0.30519346414421955	-0.30280748663101603	0.08673074729667424	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	reg_success_raw_down	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~reg_success_raw_up	33	-0.16385590831252259	0.3622079598289509	-0.08121657754010696	0.6532096995488069	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	reg_success_raw_up	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~reg_success_z_down	33	-0.1664061084254082	0.3546814718035867	-0.2720588235294118	0.1256081468243949	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	reg_success_z_down	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~reg_success_z_up	33	-0.15078490387597895	0.40225610763239933	-0.08990641711229946	0.6187883027440202	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	reg_success_z_up	0.6189979950197421
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~temperature_raw_down	33	-0.3548260652528741	0.04274512341696662	-0.2970442628930023	0.09320551954021852	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	temperature_raw_down	0.413202859697344
EC_lite_directed_lagged:NAc_to_vmPFC_value:up_minus_down~temperature_raw_up	33	-0.1307055946647452	0.4684432587410127	-0.1670873978773138	0.3526867691090746	EC_lite_directed_lagged	NAc_to_vmPFC_value	value_regulation	up_minus_down	temperature_raw_up	0.6546917833006924
