subject	modality	target	family	quantity	score
sub-22	ROI_activity	salience_aINS	salience	up_minus_passive	241.5678324055069
sub-22	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	-53.64922516639768
sub-22	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	304.65011647457624
sub-22	ROI_activity	value_NAc	value	up_minus_passive	-880.5800022740223
sub-22	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	-51.38596276593564
sub-23	ROI_activity	control_SMA_preSMA	control	up_minus_passive	832.548503849409
sub-23	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	187.15989852886145
sub-23	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	-183.74441075549447
sub-23	ROI_activity	descending_PAG	descending	up_minus_passive	-15.84345292335341
sub-23	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	611.5320921791724
sub-23	ROI_activity	salience_aINS	salience	up_minus_passive	582.1861963593452
sub-23	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	568.1779965039377
sub-23	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	444.08400422653006
sub-23	ROI_activity	value_NAc	value	up_minus_passive	473.1601106011214
sub-23	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	128.65355433870727
sub-24	ROI_activity	control_SMA_preSMA	control	up_minus_passive	163.46742937396
sub-24	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	396.7069082062044
sub-24	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	-177.4173839029702
sub-24	ROI_activity	descending_PAG	descending	up_minus_passive	3400.2270793155267
sub-24	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	-140.37195132184343
sub-24	ROI_activity	salience_aINS	salience	up_minus_passive	-324.4914608392269
sub-24	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	-299.8757074530865
sub-24	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	-354.43944996502165
sub-24	ROI_activity	value_NAc	value	up_minus_passive	370.3695473588174
sub-24	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	-59.31264156819697
sub-25	ROI_activity	control_SMA_preSMA	control	up_minus_passive	392.8948811683932
sub-25	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	795.7913433008828
sub-25	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	594.3125090721982
sub-25	ROI_activity	descending_PAG	descending	up_minus_passive	-96.79838983365354
sub-25	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	-429.3966433993127
sub-25	ROI_activity	salience_aINS	salience	up_minus_passive	282.5064299294228
sub-25	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	-49.78493948920367
sub-25	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	-637.8773123103732
sub-25	ROI_activity	value_NAc	value	up_minus_passive	-385.7046130003631
sub-25	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	-607.8196867199458
sub-26	ROI_activity	control_SMA_preSMA	control	up_minus_passive	405.5511238146679
sub-26	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	471.1192160737874
sub-26	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	260.8388939925878
sub-26	ROI_activity	descending_PAG	descending	up_minus_passive	888.0466901702314
sub-26	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	-74.56643955503579
sub-26	ROI_activity	salience_aINS	salience	up_minus_passive	308.22604390858857
sub-26	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	467.97967313403103
sub-26	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	359.06687483945683
sub-26	ROI_activity	value_NAc	value	up_minus_passive	-33.01203724607828
sub-26	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	-297.12058777513147
sub-27	ROI_activity	control_SMA_preSMA	control	up_minus_passive	319.095149680674
sub-27	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	-255.739003653398
sub-27	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	-543.5646667397959
sub-27	ROI_activity	descending_PAG	descending	up_minus_passive	290.8076454332604
sub-27	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	77.70804086402798
sub-27	ROI_activity	salience_aINS	salience	up_minus_passive	16.210600953717005
sub-27	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	182.83848328648924
sub-27	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	30.816269778139254
sub-27	ROI_activity	value_NAc	value	up_minus_passive	-429.08495301600976
sub-27	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	28.399988666825276
sub-28	ROI_activity	control_SMA_preSMA	control	up_minus_passive	86.059275843428
sub-28	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	353.15583991061726
sub-28	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	-158.38416488765964
sub-28	ROI_activity	descending_PAG	descending	up_minus_passive	94.27021609228882
sub-28	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	-315.596648278058
sub-28	ROI_activity	salience_aINS	salience	up_minus_passive	-539.1117238786759
sub-28	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	-161.97041693531511
sub-28	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	-362.18866781314165
sub-28	ROI_activity	value_NAc	value	up_minus_passive	-471.0077121466251
sub-28	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	223.8882715467411
sub-29	ROI_activity	control_SMA_preSMA	control	up_minus_passive	659.9886784033963
sub-29	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	-218.2254595974287
sub-29	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	246.88879623388
sub-29	ROI_activity	descending_PAG	descending	up_minus_passive	3458.5100930194444
sub-29	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	-394.0674856006627
sub-29	ROI_activity	salience_aINS	salience	up_minus_passive	114.66640376771525
sub-29	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	184.1686843579077
sub-29	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	494.2383913843405
sub-29	ROI_activity	value_NAc	value	up_minus_passive	-1146.5413708200686
sub-29	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	-502.5321021818616
sub-30	ROI_activity	control_SMA_preSMA	control	up_minus_passive	331.2580060701449
sub-30	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	588.9893393186884
sub-30	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	382.0042934248253
sub-30	ROI_activity	descending_PAG	descending	up_minus_passive	-1282.856798968391
sub-30	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	92.01040932966252
sub-30	ROI_activity	salience_aINS	salience	up_minus_passive	206.12557494517614
sub-30	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	231.4263402087766
sub-30	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	-51.72590197391243
sub-30	ROI_activity	value_NAc	value	up_minus_passive	-196.16103505607532
sub-30	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	-126.84090562022568
sub-31	ROI_activity	control_SMA_preSMA	control	up_minus_passive	-191.4042199004012
sub-31	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	678.595771248538
sub-31	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	590.0718226965708
sub-31	ROI_activity	descending_PAG	descending	up_minus_passive	-1533.1341613619702
sub-31	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	61.114544433784005
sub-31	ROI_activity	salience_aINS	salience	up_minus_passive	89.19523048016191
sub-31	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	4.25918194357206
sub-31	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	-85.42453165898301
sub-31	ROI_activity	value_NAc	value	up_minus_passive	92.79313766743377
sub-31	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	-64.41690783718612
sub-32	ROI_activity	control_SMA_preSMA	control	up_minus_passive	506.43498435273983
sub-32	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	1161.684997188025
sub-32	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	386.5890480281171
sub-32	ROI_activity	descending_PAG	descending	up_minus_passive	-386.3816680376572
sub-32	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	58.844955089258605
sub-32	ROI_activity	salience_aINS	salience	up_minus_passive	-147.4456214222819
sub-32	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	315.00445133430907
sub-32	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	146.60474088915802
sub-32	ROI_activity	value_NAc	value	up_minus_passive	-192.407504970162
sub-32	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	146.61632286802265
sub-33	ROI_activity	control_SMA_preSMA	control	up_minus_passive	-521.1103465252077
sub-33	ROI_activity	control_dlPFC_IFJ_L	control	up_minus_passive	-372.9751381351034
sub-33	ROI_activity	control_dlPFC_IFJ_R	control	up_minus_passive	-1207.08883882157
sub-33	ROI_activity	descending_PAG	descending	up_minus_passive	-243.1859691602291
sub-33	ROI_activity	descending_pgACC_rACC	descending	up_minus_passive	-681.4060830901085
sub-33	ROI_activity	salience_aINS	salience	up_minus_passive	-1126.5060629221416
sub-33	ROI_activity	salience_dACC_MCC	salience	up_minus_passive	-398.9646779858646
sub-33	ROI_activity	sensory_S1_S2_thalamus	sensory	up_minus_passive	-409.3058410653665
sub-33	ROI_activity	value_NAc	value	up_minus_passive	-875.9818736448283
sub-33	ROI_activity	value_vmPFC_mOFC	value	up_minus_passive	-696.7355956593825
sub-01	ROI_activity	control_SMA_preSMA	control	down_minus_passive	297.5190302976075
sub-01	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	391.4968236391704
sub-01	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	-83.92738924750975
sub-01	ROI_activity	descending_PAG	descending	down_minus_passive	-321.4418985353827
sub-01	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	1002.5424598932696
sub-01	ROI_activity	salience_aINS	salience	down_minus_passive	-371.20392713619924
sub-01	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	686.5828918335394
sub-01	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	353.111848563352
sub-01	ROI_activity	value_NAc	value	down_minus_passive	-90.1458038166058
sub-01	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	945.8651030091778
sub-02	ROI_activity	control_SMA_preSMA	control	down_minus_passive	355.7160109611031
sub-02	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	-72.73750080451356
sub-02	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	-477.5894087014782
sub-02	ROI_activity	descending_PAG	descending	down_minus_passive	1172.2747670070833
sub-02	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	367.96472327961374
sub-02	ROI_activity	salience_aINS	salience	down_minus_passive	-172.11647264220233
sub-02	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	535.0598444067291
sub-02	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	150.07598878720117
sub-02	ROI_activity	value_NAc	value	down_minus_passive	-129.94728230832922
sub-02	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	340.26838833577887
sub-03	ROI_activity	control_SMA_preSMA	control	down_minus_passive	1087.0018277910892
sub-03	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	250.10348955206587
sub-03	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	-176.2231100229974
sub-03	ROI_activity	descending_PAG	descending	down_minus_passive	2477.4605777369347
sub-03	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	449.29569736133146
sub-03	ROI_activity	salience_aINS	salience	down_minus_passive	568.4264702307255
sub-03	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	684.4368008589728
sub-03	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	495.6126669915962
sub-03	ROI_activity	value_NAc	value	down_minus_passive	131.0792942996005
sub-03	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	-408.906268312604
sub-04	ROI_activity	control_SMA_preSMA	control	down_minus_passive	534.0021325143994
sub-04	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	366.0822753876645
sub-04	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	363.3779634964534
sub-04	ROI_activity	descending_PAG	descending	down_minus_passive	2256.0646952196785
sub-04	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	-226.44122969517076
sub-04	ROI_activity	salience_aINS	salience	down_minus_passive	-844.5222120080693
sub-04	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	124.17268166752775
sub-04	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	-107.30701343229828
sub-04	ROI_activity	value_NAc	value	down_minus_passive	14.66176508708162
sub-04	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	450.0399803465002
sub-05	ROI_activity	control_SMA_preSMA	control	down_minus_passive	352.5022577817082
sub-05	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	50.93628274389357
sub-05	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	-549.094251329904
sub-05	ROI_activity	descending_PAG	descending	down_minus_passive	2432.073484311353
sub-05	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	-12.1572195831478
sub-05	ROI_activity	salience_aINS	salience	down_minus_passive	-569.4370445883301
sub-05	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	-297.41763115818577
sub-05	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	-190.05255993031898
sub-05	ROI_activity	value_NAc	value	down_minus_passive	-174.3703820052499
sub-05	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	-311.5519853846781
sub-06	ROI_activity	control_SMA_preSMA	control	down_minus_passive	-264.5228743220318
sub-06	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	363.4163985590002
sub-06	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	40.54225772910058
sub-06	ROI_activity	descending_PAG	descending	down_minus_passive	3289.638085203416
sub-06	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	667.0052513081935
sub-06	ROI_activity	salience_aINS	salience	down_minus_passive	381.8217111465043
sub-06	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	165.46639928662125
sub-06	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	-42.00451771939762
sub-06	ROI_activity	value_NAc	value	down_minus_passive	947.4819930070303
sub-06	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	995.8903006329925
sub-07	ROI_activity	control_SMA_preSMA	control	down_minus_passive	124.03247296192882
sub-07	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	745.6916486397486
sub-07	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	543.4602592500373
sub-07	ROI_activity	descending_PAG	descending	down_minus_passive	-3311.954224138341
sub-07	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	112.915375197509
sub-07	ROI_activity	salience_aINS	salience	down_minus_passive	410.00707789237674
sub-07	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	179.54311364900002
sub-07	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	-48.95517458299374
sub-07	ROI_activity	value_NAc	value	down_minus_passive	132.39645601837097
sub-07	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	-256.88432521143744
sub-08	ROI_activity	control_SMA_preSMA	control	down_minus_passive	-172.89560825524626
sub-08	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	-520.9705538372518
sub-08	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	-952.3427871427384
sub-08	ROI_activity	descending_PAG	descending	down_minus_passive	-3450.4734440376383
sub-08	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	376.92489754317086
sub-08	ROI_activity	salience_aINS	salience	down_minus_passive	1507.3955638934176
sub-08	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	-78.44778532750432
sub-08	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	154.1283644724665
sub-08	ROI_activity	value_NAc	value	down_minus_passive	747.6088637571236
sub-08	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	825.7030875419981
sub-09	ROI_activity	control_SMA_preSMA	control	down_minus_passive	-467.10665764028033
sub-09	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	184.01173098415515
sub-09	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	-399.9061869276362
sub-09	ROI_activity	descending_PAG	descending	down_minus_passive	-1173.0233661717737
sub-09	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	-517.6422673367471
sub-09	ROI_activity	salience_aINS	salience	down_minus_passive	-698.4831415529186
sub-09	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	-995.6157202243749
sub-09	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	-479.4446130910664
sub-09	ROI_activity	value_NAc	value	down_minus_passive	-855.9718525765804
sub-09	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	-295.8509376037866
sub-10	ROI_activity	control_SMA_preSMA	control	down_minus_passive	-47.97066449617211
sub-10	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	0.8431313645733169
sub-10	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	1650.0012391181865
sub-10	ROI_activity	descending_PAG	descending	down_minus_passive	-2215.202576184638
sub-10	ROI_activity	descending_pgACC_rACC	descending	down_minus_passive	-363.1066125606415
sub-10	ROI_activity	salience_aINS	salience	down_minus_passive	-310.76603068274204
sub-10	ROI_activity	salience_dACC_MCC	salience	down_minus_passive	-495.1487400678685
sub-10	ROI_activity	sensory_S1_S2_thalamus	sensory	down_minus_passive	-406.51930198807787
sub-10	ROI_activity	value_NAc	value	down_minus_passive	-205.06049646610236
sub-10	ROI_activity	value_vmPFC_mOFC	value	down_minus_passive	119.30980636335777
sub-11	ROI_activity	control_SMA_preSMA	control	down_minus_passive	-192.29985096139228
sub-11	ROI_activity	control_dlPFC_IFJ_L	control	down_minus_passive	-541.3754040368733
sub-11	ROI_activity	control_dlPFC_IFJ_R	control	down_minus_passive	-624.3124627096445
