subject	roi_a	roi_b	roi_a_safe	roi_b_safe	quantity	z_value	target_pathway	target_family
sub-31	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_passive	0.2432618578787885	NAc_vmPFC_value	value_regulation
sub-31	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_passive	0.2743375300435945	NAc_vmPFC_value	value_regulation
sub-32	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_passive	0.1411633640067079	NAc_vmPFC_value	value_regulation
sub-32	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_passive	0.0926706897787976	NAc_vmPFC_value	value_regulation
sub-32	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_passive	0.1225487726918092	NAc_vmPFC_value	value_regulation
sub-32	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_passive	0.3209709741988236	NAc_vmPFC_value	value_regulation
sub-32	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_passive	0.12676028770617	NAc_vmPFC_value	value_regulation
sub-32	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_passive	0.2115995517426993	NAc_vmPFC_value	value_regulation
sub-33	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_passive	-0.0543598210617384	NAc_vmPFC_value	value_regulation
sub-33	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_passive	0.2752165989208983	NAc_vmPFC_value	value_regulation
sub-33	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_passive	0.1461931194587406	NAc_vmPFC_value	value_regulation
sub-33	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_passive	-0.0176836737282081	NAc_vmPFC_value	value_regulation
sub-33	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_passive	0.1028967320264327	NAc_vmPFC_value	value_regulation
sub-33	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_passive	0.0573630865145844	NAc_vmPFC_value	value_regulation
sub-01	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.6477021054598295	NAc_vmPFC_value	value_regulation
sub-01	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.2853352204223768	NAc_vmPFC_value	value_regulation
sub-01	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.4558500051134634	NAc_vmPFC_value	value_regulation
sub-01	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	1.1609065969686487	NAc_vmPFC_value	value_regulation
sub-01	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.392063991219973	NAc_vmPFC_value	value_regulation
sub-01	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.6886589390849353	NAc_vmPFC_value	value_regulation
sub-02	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.2279698817220981	NAc_vmPFC_value	value_regulation
sub-02	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.2737550427777515	NAc_vmPFC_value	value_regulation
sub-02	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.2726209859621455	NAc_vmPFC_value	value_regulation
sub-02	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.7347008521020423	NAc_vmPFC_value	value_regulation
sub-02	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.0470293961655614	NAc_vmPFC_value	value_regulation
sub-02	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.3604033962417666	NAc_vmPFC_value	value_regulation
sub-03	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.1410482032063361	NAc_vmPFC_value	value_regulation
sub-03	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	1.3566784104349945	NAc_vmPFC_value	value_regulation
sub-03	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	1.1833993496868185	NAc_vmPFC_value	value_regulation
sub-03	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-1.0794197878077831	NAc_vmPFC_value	value_regulation
sub-03	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	-0.0309965804189012	NAc_vmPFC_value	value_regulation
sub-03	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	-0.4423207677641844	NAc_vmPFC_value	value_regulation
sub-04	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.9405110509101712	NAc_vmPFC_value	value_regulation
sub-04	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.219570657989963	NAc_vmPFC_value	value_regulation
sub-04	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	-0.639712516686876	NAc_vmPFC_value	value_regulation
sub-04	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.0365906999674949	NAc_vmPFC_value	value_regulation
sub-04	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.4042638306936272	NAc_vmPFC_value	value_regulation
sub-04	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.265033385272952	NAc_vmPFC_value	value_regulation
sub-05	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.1043242043283108	NAc_vmPFC_value	value_regulation
sub-05	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.1625173611766727	NAc_vmPFC_value	value_regulation
sub-05	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	-0.0025852184696719	NAc_vmPFC_value	value_regulation
sub-05	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.4584273129461749	NAc_vmPFC_value	value_regulation
sub-05	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.7111019819170665	NAc_vmPFC_value	value_regulation
sub-05	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.6378198039414932	NAc_vmPFC_value	value_regulation
sub-06	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.2597181866219425	NAc_vmPFC_value	value_regulation
sub-06	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.0775410058517157	NAc_vmPFC_value	value_regulation
sub-06	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	-0.1686875032525918	NAc_vmPFC_value	value_regulation
sub-06	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.2787200516594335	NAc_vmPFC_value	value_regulation
sub-06	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.6270866839656775	NAc_vmPFC_value	value_regulation
sub-06	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.0787324398235478	NAc_vmPFC_value	value_regulation
sub-07	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.5521128320291305	NAc_vmPFC_value	value_regulation
sub-07	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.4068336257443378	NAc_vmPFC_value	value_regulation
sub-07	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.1506344080904505	NAc_vmPFC_value	value_regulation
sub-07	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.2715570001310686	NAc_vmPFC_value	value_regulation
sub-07	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.7243734762721435	NAc_vmPFC_value	value_regulation
sub-07	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.6952548823274713	NAc_vmPFC_value	value_regulation
sub-08	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.0944091868649153	NAc_vmPFC_value	value_regulation
sub-08	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	-0.3541367010884896	NAc_vmPFC_value	value_regulation
sub-08	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	-0.2881378142015559	NAc_vmPFC_value	value_regulation
sub-08	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.762594196983992	NAc_vmPFC_value	value_regulation
sub-08	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.0422423998860732	NAc_vmPFC_value	value_regulation
sub-08	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.218606190578002	NAc_vmPFC_value	value_regulation
sub-09	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.3908953139846798	NAc_vmPFC_value	value_regulation
sub-09	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.4629549756356577	NAc_vmPFC_value	value_regulation
sub-09	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.4671362612600138	NAc_vmPFC_value	value_regulation
sub-09	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.1242267887793023	NAc_vmPFC_value	value_regulation
sub-09	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	-0.0256110420522766	NAc_vmPFC_value	value_regulation
sub-09	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	-0.069570622793387	NAc_vmPFC_value	value_regulation
sub-10	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.2828250161988234	NAc_vmPFC_value	value_regulation
sub-10	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.8460911931792667	NAc_vmPFC_value	value_regulation
sub-10	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.696701520351774	NAc_vmPFC_value	value_regulation
sub-10	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.9268474698600568	NAc_vmPFC_value	value_regulation
sub-10	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.0324865223728651	NAc_vmPFC_value	value_regulation
sub-10	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.4425833950505017	NAc_vmPFC_value	value_regulation
sub-11	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.5803134546440999	NAc_vmPFC_value	value_regulation
sub-11	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.1392125380496821	NAc_vmPFC_value	value_regulation
sub-11	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.4272066506629759	NAc_vmPFC_value	value_regulation
sub-11	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.4724175039664967	NAc_vmPFC_value	value_regulation
sub-11	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	-0.0699851126269393	NAc_vmPFC_value	value_regulation
sub-11	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.2412306759587367	NAc_vmPFC_value	value_regulation
sub-12	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	1.239868478904596	NAc_vmPFC_value	value_regulation
sub-12	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.8623860160167198	NAc_vmPFC_value	value_regulation
sub-12	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	1.1826318271368776	NAc_vmPFC_value	value_regulation
sub-12	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.9123878506565302	NAc_vmPFC_value	value_regulation
sub-12	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.2352406742758365	NAc_vmPFC_value	value_regulation
sub-12	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.5496410815246497	NAc_vmPFC_value	value_regulation
sub-13	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.072850951886948	NAc_vmPFC_value	value_regulation
sub-13	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.1483077889455166	NAc_vmPFC_value	value_regulation
sub-13	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.0477498068915551	NAc_vmPFC_value	value_regulation
sub-13	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.3163628859942994	NAc_vmPFC_value	value_regulation
sub-13	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	-0.0447529935591443	NAc_vmPFC_value	value_regulation
sub-13	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	-0.1805917932351602	NAc_vmPFC_value	value_regulation
sub-14	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.7414987452304952	NAc_vmPFC_value	value_regulation
sub-14	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	1.238996161885538	NAc_vmPFC_value	value_regulation
sub-14	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	1.2047863300885218	NAc_vmPFC_value	value_regulation
sub-14	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.7756942584489398	NAc_vmPFC_value	value_regulation
sub-14	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.7577919979633825	NAc_vmPFC_value	value_regulation
sub-14	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.91273201994293	NAc_vmPFC_value	value_regulation
sub-15	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.5659700448149215	NAc_vmPFC_value	value_regulation
sub-15	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.8527533333486037	NAc_vmPFC_value	value_regulation
sub-15	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.97788365683957	NAc_vmPFC_value	value_regulation
sub-15	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.5837213052535067	NAc_vmPFC_value	value_regulation
sub-15	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.9955137490295128	NAc_vmPFC_value	value_regulation
sub-15	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	1.10401464557751	NAc_vmPFC_value	value_regulation
sub-16	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.1305181204517921	NAc_vmPFC_value	value_regulation
sub-16	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.0272911587816917	NAc_vmPFC_value	value_regulation
sub-16	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	-0.0542977494538643	NAc_vmPFC_value	value_regulation
sub-16	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.4791717062547845	NAc_vmPFC_value	value_regulation
sub-16	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.2510829073565995	NAc_vmPFC_value	value_regulation
sub-16	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.4338744241357338	NAc_vmPFC_value	value_regulation
sub-17	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.0471885769657481	NAc_vmPFC_value	value_regulation
sub-17	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.4801739950427807	NAc_vmPFC_value	value_regulation
sub-17	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.2250478335133457	NAc_vmPFC_value	value_regulation
sub-17	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.1597700720013811	NAc_vmPFC_value	value_regulation
sub-17	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.4006468586197022	NAc_vmPFC_value	value_regulation
sub-17	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.3116276734253528	NAc_vmPFC_value	value_regulation
sub-18	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.5013966716988105	NAc_vmPFC_value	value_regulation
sub-18	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.8496964709363751	NAc_vmPFC_value	value_regulation
sub-18	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.7706934625065659	NAc_vmPFC_value	value_regulation
sub-18	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.2250960222544831	NAc_vmPFC_value	value_regulation
sub-18	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.8575928378605763	NAc_vmPFC_value	value_regulation
sub-18	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.6150470668067864	NAc_vmPFC_value	value_regulation
sub-19	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.4513558024171085	NAc_vmPFC_value	value_regulation
sub-19	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	-0.0478543334566518	NAc_vmPFC_value	value_regulation
sub-19	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.0416898403293861	NAc_vmPFC_value	value_regulation
sub-19	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.1378679487342137	NAc_vmPFC_value	value_regulation
sub-19	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	-0.0534579300154417	NAc_vmPFC_value	value_regulation
sub-19	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	-0.0206927979135586	NAc_vmPFC_value	value_regulation
sub-20	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.326597249438126	NAc_vmPFC_value	value_regulation
sub-20	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.2939343877615263	NAc_vmPFC_value	value_regulation
sub-20	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.0118466212484648	NAc_vmPFC_value	value_regulation
sub-20	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.0395968246037822	NAc_vmPFC_value	value_regulation
sub-20	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.168687633314724	NAc_vmPFC_value	value_regulation
sub-20	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.0890302798945711	NAc_vmPFC_value	value_regulation
sub-21	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.2093491643514871	NAc_vmPFC_value	value_regulation
sub-21	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.1738822673435052	NAc_vmPFC_value	value_regulation
sub-21	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.2238501771541418	NAc_vmPFC_value	value_regulation
sub-21	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.2514913356438392	NAc_vmPFC_value	value_regulation
sub-21	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.3594769254563031	NAc_vmPFC_value	value_regulation
sub-21	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.0836745285687438	NAc_vmPFC_value	value_regulation
sub-22	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.2002953610981884	NAc_vmPFC_value	value_regulation
sub-22	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.2135018913157624	NAc_vmPFC_value	value_regulation
sub-22	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.2439645833288213	NAc_vmPFC_value	value_regulation
sub-22	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.0947510355537322	NAc_vmPFC_value	value_regulation
sub-22	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.1619895066032191	NAc_vmPFC_value	value_regulation
sub-22	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.1581940405226551	NAc_vmPFC_value	value_regulation
sub-23	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.0170370865473563	NAc_vmPFC_value	value_regulation
sub-23	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.0942161202474193	NAc_vmPFC_value	value_regulation
sub-23	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.0467547293716009	NAc_vmPFC_value	value_regulation
sub-23	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.5805952478506707	NAc_vmPFC_value	value_regulation
sub-23	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	-0.3060102314946293	NAc_vmPFC_value	value_regulation
sub-23	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	-0.4533112663354084	NAc_vmPFC_value	value_regulation
sub-24	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.3988052137747697	NAc_vmPFC_value	value_regulation
sub-24	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.2490404570912396	NAc_vmPFC_value	value_regulation
sub-24	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.372324943299155	NAc_vmPFC_value	value_regulation
sub-24	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.5673015415777867	NAc_vmPFC_value	value_regulation
sub-24	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	-0.2809820947926707	NAc_vmPFC_value	value_regulation
sub-24	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	-0.4904893287901964	NAc_vmPFC_value	value_regulation
sub-25	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.2135257992808945	NAc_vmPFC_value	value_regulation
sub-25	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.622548325596268	NAc_vmPFC_value	value_regulation
sub-25	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.262197919112677	NAc_vmPFC_value	value_regulation
sub-25	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.2440171518939733	NAc_vmPFC_value	value_regulation
sub-25	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.3741305643647075	NAc_vmPFC_value	value_regulation
sub-25	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.3718020142418289	NAc_vmPFC_value	value_regulation
sub-26	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	0.7950921108802128	NAc_vmPFC_value	value_regulation
sub-26	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.1656038902731262	NAc_vmPFC_value	value_regulation
sub-26	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.9386507193617836	NAc_vmPFC_value	value_regulation
sub-26	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	1.2088203054707518	NAc_vmPFC_value	value_regulation
sub-26	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	-0.3362172918447301	NAc_vmPFC_value	value_regulation
sub-26	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.9470776811945976	NAc_vmPFC_value	value_regulation
sub-27	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.3132067367068123	NAc_vmPFC_value	value_regulation
sub-27	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.7343440085449261	NAc_vmPFC_value	value_regulation
sub-27	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.4063529236969887	NAc_vmPFC_value	value_regulation
sub-27	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	0.2701477149626851	NAc_vmPFC_value	value_regulation
sub-27	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.6010362986270247	NAc_vmPFC_value	value_regulation
sub-27	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	0.6197882356952733	NAc_vmPFC_value	value_regulation
sub-28	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.2410913077515152	NAc_vmPFC_value	value_regulation
sub-28	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	0.5445911832272639	NAc_vmPFC_value	value_regulation
sub-28	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	0.2795594425591857	NAc_vmPFC_value	value_regulation
sub-28	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.3018371325615975	NAc_vmPFC_value	value_regulation
sub-28	reg_NAc_R	reg_vmPFC	reg_NAc_R	reg_vmPFC	z_up	0.2182062075937458	NAc_vmPFC_value	value_regulation
sub-28	reg_NAc_R	reg_vmPFC_mOFC	reg_NAc_R	reg_vmPFC_mOFC	z_up	-0.0140122911705295	NAc_vmPFC_value	value_regulation
sub-29	reg_NAc_L	reg_mOFC	reg_NAc_L	reg_mOFC	z_up	-0.0886640091695897	NAc_vmPFC_value	value_regulation
sub-29	reg_NAc_L	reg_vmPFC	reg_NAc_L	reg_vmPFC	z_up	-1.2512248502302314	NAc_vmPFC_value	value_regulation
sub-29	reg_NAc_L	reg_vmPFC_mOFC	reg_NAc_L	reg_vmPFC_mOFC	z_up	-0.8746677099216387	NAc_vmPFC_value	value_regulation
sub-29	reg_NAc_R	reg_mOFC	reg_NAc_R	reg_mOFC	z_up	-0.4147183446667279	NAc_vmPFC_value	value_regulation
